protein_id,id,length,Prediction,SP_probability,OTHER_probability,cleavage_site
tr|G0RHI3|G0RHI3_HYPJQ,G0RHI3,254,OTHER,0.0,1.0,
tr|G0RHI4|G0RHI4_HYPJQ,G0RHI4,232,OTHER,0.0,0.999985,
tr|G0RHI5|G0RHI5_HYPJQ,G0RHI5,306,OTHER,0.0,1.0,
tr|G0RHI7|G0RHI7_HYPJQ,G0RHI7,178,OTHER,0.0,0.999988,
tr|G0RHI8|G0RHI8_HYPJQ,G0RHI8,351,SP,0.999807,0.00019,CS pos: 20-21. Pr: 0.9815
tr|G0RHI9|G0RHI9_HYPJQ,G0RHI9,632,OTHER,0.0,0.999989,
tr|G0RHJ0|G0RHJ0_HYPJQ,G0RHJ0,245,OTHER,0.0,1.0,
tr|G0RHJ1|G0RHJ1_HYPJQ,G0RHJ1,136,SP,0.999619,0.000387,CS pos: 37-38. Pr: 0.9735
tr|G0RHJ2|G0RHJ2_HYPJQ,G0RHJ2,290,OTHER,0.0,1.0,
tr|G0RHJ3|G0RHJ3_HYPJQ,G0RHJ3,237,OTHER,0.0,1.0,
tr|G0RHJ4|G0RHJ4_HYPJQ,G0RHJ4,348,SP,0.999819,0.000182,CS pos: 16-17. Pr: 0.9804
tr|G0RHJ5|G0RHJ5_HYPJQ,G0RHJ5,664,OTHER,0.0,1.0,
tr|G0RHJ6|G0RHJ6_HYPJQ,G0RHJ6,477,OTHER,0.0,1.0,
tr|G0RHJ7|G0RHJ7_HYPJQ,G0RHJ7,497,OTHER,0.0,1.0,
tr|G0RHJ8|G0RHJ8_HYPJQ,G0RHJ8,426,OTHER,0.0,0.999992,
tr|G0RHJ9|G0RHJ9_HYPJQ,G0RHJ9,310,SP,1.0,0.0,CS pos: 18-19. Pr: 0.9848
tr|G0RHK0|G0RHK0_HYPJQ,G0RHK0,312,OTHER,0.0,0.999992,
tr|G0RHK2|G0RHK2_HYPJQ,G0RHK2,299,OTHER,0.0,1.0,
tr|G0RHK4|G0RHK4_HYPJQ,G0RHK4,621,OTHER,0.0,1.0,
tr|G0RHK5|G0RHK5_HYPJQ,G0RHK5,374,OTHER,0.0,1.0,
tr|G0RHK6|G0RHK6_HYPJQ,G0RHK6,1764,OTHER,0.0,1.0,
tr|G0RHK7|G0RHK7_HYPJQ,G0RHK7,529,OTHER,0.0,1.0,
tr|G0RHK8|G0RHK8_HYPJQ,G0RHK8,141,SP,0.999828,0.000172,CS pos: 26-27. Pr: 0.9467
tr|G0RHL0|G0RHL0_HYPJQ,G0RHL0,295,OTHER,0.0,1.0,
tr|G0RHL1|G0RHL1_HYPJQ,G0RHL1,293,OTHER,0.0,0.999999,
tr|G0RHL3|G0RHL3_HYPJQ,G0RHL3,742,OTHER,0.0,1.0,
tr|G0RHL4|G0RHL4_HYPJQ,G0RHL4,269,OTHER,0.0,1.0,
tr|G0RHL5|G0RHL5_HYPJQ,G0RHL5,244,OTHER,0.0,0.999996,
tr|G0RHL6|G0RHL6_HYPJQ,G0RHL6,320,OTHER,0.0,1.0,
tr|G0RHL7|G0RHL7_HYPJQ,G0RHL7,1651,OTHER,0.0,1.0,
tr|G0RHM1|G0RHM1_HYPJQ,G0RHM1,467,OTHER,0.0,1.0,
tr|G0RHM3|G0RHM3_HYPJQ,G0RHM3,125,OTHER,0.0,1.0,
tr|G0RHM7|G0RHM7_HYPJQ,G0RHM7,264,OTHER,0.0,1.0,
tr|G0RHM8|G0RHM8_HYPJQ,G0RHM8,512,OTHER,0.0,1.0,
tr|G0RHM9|G0RHM9_HYPJQ,G0RHM9,317,OTHER,0.0,1.0,
tr|G0RHN0|G0RHN0_HYPJQ,G0RHN0,101,SP,0.999792,0.000172,CS pos: 24-25. Pr: 0.4418
tr|G0RHN1|G0RHN1_HYPJQ,G0RHN1,473,OTHER,0.0,1.0,
tr|G0RHN7|G0RHN7_HYPJQ,G0RHN7,662,OTHER,0.0,1.0,
tr|G0RHN8|G0RHN8_HYPJQ,G0RHN8,328,OTHER,0.0,0.99996,
tr|G0RHP0|G0RHP0_HYPJQ,G0RHP0,374,OTHER,0.0,1.0,
tr|G0RHP1|G0RHP1_HYPJQ,G0RHP1,123,OTHER,0.0,1.0,
tr|G0RHP2|G0RHP2_HYPJQ,G0RHP2,452,OTHER,0.0,1.0,
tr|G0RHP3|G0RHP3_HYPJQ,G0RHP3,206,OTHER,0.0,1.0,
tr|G0RHP4|G0RHP4_HYPJQ,G0RHP4,374,OTHER,0.0,1.0,
tr|G0RHP6|G0RHP6_HYPJQ,G0RHP6,579,OTHER,0.0,1.0,
tr|G0RHP7|G0RHP7_HYPJQ,G0RHP7,110,OTHER,0.0,1.0,
tr|G0RHP8|G0RHP8_HYPJQ,G0RHP8,376,OTHER,0.0,1.0,
tr|G0RHP9|G0RHP9_HYPJQ,G0RHP9,388,OTHER,0.0,1.0,
tr|G0RHQ4|G0RHQ4_HYPJQ,G0RHQ4,271,OTHER,0.0,1.0,
tr|G0RHQ6|G0RHQ6_HYPJQ,G0RHQ6,147,OTHER,0.0,1.0,
tr|G0RHQ8|G0RHQ8_HYPJQ,G0RHQ8,768,OTHER,0.0,1.0,
tr|G0RHR1|G0RHR1_HYPJQ,G0RHR1,170,OTHER,0.0,1.0,
tr|G0RHR2|G0RHR2_HYPJQ,G0RHR2,914,OTHER,0.0,1.0,
tr|G0RHR3|G0RHR3_HYPJQ,G0RHR3,574,OTHER,0.0,1.0,
tr|G0RHR4|G0RHR4_HYPJQ,G0RHR4,464,OTHER,0.0,1.0,
tr|G0RHR5|G0RHR5_HYPJQ,G0RHR5,52,OTHER,0.000868,0.999115,
tr|G0RHR6|G0RHR6_HYPJQ,G0RHR6,427,OTHER,0.0,1.0,
tr|G0RHR9|G0RHR9_HYPJQ,G0RHR9,342,OTHER,0.0,0.999996,
tr|G0RHS0|G0RHS0_HYPJQ,G0RHS0,638,OTHER,0.112918,0.887092,
tr|G0RHS1|G0RHS1_HYPJQ,G0RHS1,242,OTHER,0.0,1.0,
tr|G0RHS4|G0RHS4_HYPJQ,G0RHS4,167,OTHER,0.0,1.0,
tr|G0RHS5|G0RHS5_HYPJQ,G0RHS5,665,OTHER,0.0,1.0,
tr|G0RHS6|G0RHS6_HYPJQ,G0RHS6,531,OTHER,0.0,0.999992,
tr|G0RHS7|G0RHS7_HYPJQ,G0RHS7,1766,OTHER,0.0,1.0,
tr|G0RHS9|G0RHS9_HYPJQ,G0RHS9,129,OTHER,0.0,0.999963,
tr|G0RHT1|G0RHT1_HYPJQ,G0RHT1,267,OTHER,0.0,1.0,
tr|G0RHT3|G0RHT3_HYPJQ,G0RHT3,428,OTHER,0.000129,0.999937,
tr|G0RHT4|G0RHT4_HYPJQ,G0RHT4,151,OTHER,0.0,0.999988,
tr|G0RHT5|G0RHT5_HYPJQ,G0RHT5,982,OTHER,0.0,1.0,
tr|G0RHT6|G0RHT6_HYPJQ,G0RHT6,481,OTHER,0.0,1.0,
tr|G0RHT8|G0RHT8_HYPJQ,G0RHT8,547,OTHER,0.0,0.999992,
tr|G0RHU0|G0RHU0_HYPJQ,G0RHU0,862,OTHER,0.0,1.0,
tr|G0RHU6|G0RHU6_HYPJQ,G0RHU6,493,OTHER,0.0,0.999999,
tr|G0RHU9|G0RHU9_HYPJQ,G0RHU9,617,OTHER,0.0,1.0,
tr|G0RHV0|G0RHV0_HYPJQ,G0RHV0,313,OTHER,0.0,1.0,
tr|G0RHV3|G0RHV3_HYPJQ,G0RHV3,335,OTHER,0.0,1.0,
tr|G0RHV7|G0RHV7_HYPJQ,G0RHV7,96,OTHER,2e-06,1.0,
tr|G0RHV8|G0RHV8_HYPJQ,G0RHV8,543,OTHER,0.0,1.0,
tr|G0RHW0|G0RHW0_HYPJQ,G0RHW0,412,OTHER,0.0,0.999997,
tr|G0RHW1|G0RHW1_HYPJQ,G0RHW1,301,OTHER,0.0,1.0,
tr|G0RHW2|G0RHW2_HYPJQ,G0RHW2,183,OTHER,0.0,1.0,
tr|G0RHW4|G0RHW4_HYPJQ,G0RHW4,507,OTHER,0.0,1.0,
tr|G0RHW5|G0RHW5_HYPJQ,G0RHW5,729,OTHER,0.0,1.0,
tr|G0RHW8|G0RHW8_HYPJQ,G0RHW8,729,OTHER,0.0,1.0,
tr|G0RHW9|G0RHW9_HYPJQ,G0RHW9,344,OTHER,0.0,0.999999,
tr|G0RHX0|G0RHX0_HYPJQ,G0RHX0,520,OTHER,0.0,0.999992,
tr|G0RHX1|G0RHX1_HYPJQ,G0RHX1,398,OTHER,0.0,1.0,
tr|G0RHX2|G0RHX2_HYPJQ,G0RHX2,208,OTHER,0.0,1.0,
tr|G0RHX3|G0RHX3_HYPJQ,G0RHX3,341,OTHER,0.0,1.0,
tr|G0RHX4|G0RHX4_HYPJQ,G0RHX4,624,OTHER,0.0,1.0,
tr|G0RHX6|G0RHX6_HYPJQ,G0RHX6,1259,OTHER,0.0,1.0,
tr|G0RHX8|G0RHX8_HYPJQ,G0RHX8,130,OTHER,0.0,0.999995,
tr|G0RHY0|G0RHY0_HYPJQ,G0RHY0,488,OTHER,0.0,1.0,
tr|G0RHY1|G0RHY1_HYPJQ,G0RHY1,261,OTHER,0.0,1.0,
tr|G0RHY4|G0RHY4_HYPJQ,G0RHY4,175,OTHER,0.0,1.0,
tr|G0RHY5|G0RHY5_HYPJQ,G0RHY5,344,OTHER,0.0,1.0,
tr|G0RHY9|G0RHY9_HYPJQ,G0RHY9,674,OTHER,0.0,1.0,
tr|G0RHZ0|G0RHZ0_HYPJQ,G0RHZ0,423,OTHER,0.0,1.0,
tr|G0RHZ2|G0RHZ2_HYPJQ,G0RHZ2,389,OTHER,0.0,1.0,
tr|G0RHZ3|G0RHZ3_HYPJQ,G0RHZ3,161,OTHER,0.0,1.0,
tr|G0RHZ5|G0RHZ5_HYPJQ,G0RHZ5,537,OTHER,0.0,1.0,
tr|G0RHZ6|G0RHZ6_HYPJQ,G0RHZ6,190,OTHER,0.0,1.0,
tr|G0RHZ7|G0RHZ7_HYPJQ,G0RHZ7,1344,OTHER,0.0,1.0,
tr|G0RHZ8|G0RHZ8_HYPJQ,G0RHZ8,224,OTHER,0.0,1.0,
tr|G0RHZ9|G0RHZ9_HYPJQ,G0RHZ9,205,SP,0.999837,0.000177,CS pos: 19-20. Pr: 0.8769
tr|G0RI00|G0RI00_HYPJQ,G0RI00,338,OTHER,0.0,1.0,
tr|G0RI02|G0RI02_HYPJQ,G0RI02,344,OTHER,0.0,1.0,
tr|G0RI03|G0RI03_HYPJQ,G0RI03,331,OTHER,0.0,1.0,
tr|G0RI04|G0RI04_HYPJQ,G0RI04,606,OTHER,0.0,1.0,
tr|G0RI05|G0RI05_HYPJQ,G0RI05,1004,OTHER,0.0,1.0,
tr|G0RI06|G0RI06_HYPJQ,G0RI06,762,OTHER,0.0,1.0,
tr|G0RI07|G0RI07_HYPJQ,G0RI07,397,OTHER,0.0,1.0,
tr|G0RI08|G0RI08_HYPJQ,G0RI08,961,OTHER,0.0,0.999999,
tr|G0RI10|G0RI10_HYPJQ,G0RI10,513,OTHER,0.0,1.0,
tr|G0RI12|G0RI12_HYPJQ,G0RI12,673,OTHER,0.0,1.0,
tr|G0RI15|G0RI15_HYPJQ,G0RI15,283,OTHER,0.0,1.0,
tr|G0RI16|G0RI16_HYPJQ,G0RI16,342,OTHER,0.0,1.0,
tr|G0RI17|G0RI17_HYPJQ,G0RI17,388,OTHER,0.0,1.0,
tr|G0RI18|G0RI18_HYPJQ,G0RI18,74,OTHER,0.0,1.0,
tr|G0RI19|G0RI19_HYPJQ,G0RI19,782,OTHER,6.6e-05,0.999919,
tr|G0RI20|G0RI20_HYPJQ,G0RI20,165,OTHER,0.0,1.0,
tr|G0RI21|G0RI21_HYPJQ,G0RI21,237,OTHER,0.088429,0.911565,
tr|G0RI23|G0RI23_HYPJQ,G0RI23,513,OTHER,0.0,1.0,
tr|G0RI24|G0RI24_HYPJQ,G0RI24,264,OTHER,0.0,1.0,
tr|G0RI25|G0RI25_HYPJQ,G0RI25,271,OTHER,0.0,1.0,
tr|G0RI26|G0RI26_HYPJQ,G0RI26,68,SP,0.999825,0.000189,CS pos: 29-30. Pr: 0.6937
tr|G0RI27|G0RI27_HYPJQ,G0RI27,326,OTHER,0.0,1.0,
tr|G0RI29|G0RI29_HYPJQ,G0RI29,383,SP,0.999829,0.00017,CS pos: 19-20. Pr: 0.9507
tr|G0RI30|G0RI30_HYPJQ,G0RI30,343,OTHER,0.0,0.999952,
tr|G0RI31|G0RI31_HYPJQ,G0RI31,280,OTHER,0.0,1.0,
tr|G0RI32|G0RI32_HYPJQ,G0RI32,246,OTHER,0.0,1.0,
tr|G0RI33|G0RI33_HYPJQ,G0RI33,320,OTHER,0.0,1.0,
tr|G0RI34|G0RI34_HYPJQ,G0RI34,358,OTHER,0.0,1.0,
tr|G0RI35|G0RI35_HYPJQ,G0RI35,556,SP,0.833177,0.166836,CS pos: 24-25. Pr: 0.7855
tr|G0RI36|G0RI36_HYPJQ,G0RI36,1014,OTHER,0.0,1.0,
tr|G0RI39|G0RI39_HYPJQ,G0RI39,362,OTHER,0.0,1.0,
tr|G0RI40|G0RI40_HYPJQ,G0RI40,339,OTHER,0.0,1.0,
tr|G0RI41|G0RI41_HYPJQ,G0RI41,464,OTHER,0.0,1.0,
tr|G0RI42|G0RI42_HYPJQ,G0RI42,299,OTHER,0.0,1.0,
tr|G0RI43|G0RI43_HYPJQ,G0RI43,180,OTHER,0.0,1.0,
tr|G0RI47|G0RI47_HYPJQ,G0RI47,776,OTHER,0.0,0.999996,
tr|G0RI48|G0RI48_HYPJQ,G0RI48,555,OTHER,0.0,0.999987,
tr|G0RI50|G0RI50_HYPJQ,G0RI50,537,OTHER,0.0,1.0,
tr|G0RI51|G0RI51_HYPJQ,G0RI51,121,OTHER,0.0,1.0,
tr|G0RI52|G0RI52_HYPJQ,G0RI52,274,OTHER,0.0,1.0,
tr|G0RI56|G0RI56_HYPJQ,G0RI56,193,OTHER,0.0,0.99999,
tr|G0RI58|G0RI58_HYPJQ,G0RI58,256,OTHER,6e-06,1.0,
tr|G0RI59|G0RI59_HYPJQ,G0RI59,598,OTHER,0.001782,0.998217,
tr|G0RI61|G0RI61_HYPJQ,G0RI61,705,OTHER,0.0,1.0,
tr|G0RI62|G0RI62_HYPJQ,G0RI62,127,OTHER,0.0,1.0,
tr|G0RI64|G0RI64_HYPJQ,G0RI64,376,OTHER,0.0,1.0,
tr|G0RI65|G0RI65_HYPJQ,G0RI65,461,OTHER,0.0,1.0,
tr|G0RI66|G0RI66_HYPJQ,G0RI66,292,OTHER,0.0,1.0,
tr|G0RI67|G0RI67_HYPJQ,G0RI67,812,OTHER,0.0,1.0,
tr|G0RI68|G0RI68_HYPJQ,G0RI68,158,OTHER,0.0,1.0,
tr|G0RI70|G0RI70_HYPJQ,G0RI70,354,OTHER,0.0,1.0,
tr|G0RI72|G0RI72_HYPJQ,G0RI72,606,OTHER,0.0,1.0,
tr|G0RI73|G0RI73_HYPJQ,G0RI73,496,OTHER,0.0,1.0,
tr|G0RI75|G0RI75_HYPJQ,G0RI75,414,OTHER,0.0,0.999995,
tr|G0RI80|G0RI80_HYPJQ,G0RI80,282,OTHER,0.0,1.0,
tr|G0RI82|G0RI82_HYPJQ,G0RI82,206,OTHER,0.0,1.0,
tr|G0RI83|G0RI83_HYPJQ,G0RI83,1420,OTHER,0.0,1.0,
tr|G0RI84|G0RI84_HYPJQ,G0RI84,562,OTHER,0.0,0.999993,
tr|G0RI85|G0RI85_HYPJQ,G0RI85,742,OTHER,0.0,1.0,
tr|G0RI86|G0RI86_HYPJQ,G0RI86,549,OTHER,0.0,1.0,
tr|G0RI87|G0RI87_HYPJQ,G0RI87,632,OTHER,0.0,1.0,
tr|G0RI88|G0RI88_HYPJQ,G0RI88,336,OTHER,0.0,1.0,
tr|G0RI89|G0RI89_HYPJQ,G0RI89,1316,OTHER,0.0,1.0,
tr|G0RI91|G0RI91_HYPJQ,G0RI91,299,OTHER,0.0,0.999998,
tr|G0RI92|G0RI92_HYPJQ,G0RI92,203,OTHER,0.0,1.0,
tr|G0RI93|G0RI93_HYPJQ,G0RI93,237,OTHER,0.0,1.0,
tr|G0RI94|G0RI94_HYPJQ,G0RI94,639,OTHER,0.0,0.999996,
tr|G0RI97|G0RI97_HYPJQ,G0RI97,630,OTHER,0.0,1.0,
tr|G0RI98|G0RI98_HYPJQ,G0RI98,245,OTHER,0.0,1.0,
tr|G0RI99|G0RI99_HYPJQ,G0RI99,220,SP,0.999819,0.000188,CS pos: 20-21. Pr: 0.9834
tr|G0RIA0|G0RIA0_HYPJQ,G0RIA0,651,OTHER,0.166566,0.833428,
tr|G0RIA1|G0RIA1_HYPJQ,G0RIA1,751,OTHER,0.0,1.0,
tr|G0RIA2|G0RIA2_HYPJQ,G0RIA2,567,OTHER,0.0,0.999988,
tr|G0RIA5|G0RIA5_HYPJQ,G0RIA5,992,OTHER,0.0,1.0,
tr|G0RIA7|G0RIA7_HYPJQ,G0RIA7,93,OTHER,0.0,1.0,
tr|G0RIA8|G0RIA8_HYPJQ,G0RIA8,671,OTHER,0.0,1.0,
tr|G0RIA9|G0RIA9_HYPJQ,G0RIA9,204,OTHER,0.0,1.0,
tr|G0RIB0|G0RIB0_HYPJQ,G0RIB0,601,OTHER,0.0,1.0,
tr|G0RIB1|G0RIB1_HYPJQ,G0RIB1,511,OTHER,0.0,0.999977,
tr|G0RIB2|G0RIB2_HYPJQ,G0RIB2,174,OTHER,0.0,1.0,
tr|G0RIB3|G0RIB3_HYPJQ,G0RIB3,125,OTHER,0.0,1.0,
tr|G0RIB5|G0RIB5_HYPJQ,G0RIB5,723,OTHER,0.0,1.0,
tr|G0RIB6|G0RIB6_HYPJQ,G0RIB6,452,OTHER,0.0,1.0,
tr|G0RIB7|G0RIB7_HYPJQ,G0RIB7,356,OTHER,0.0,1.0,
tr|G0RIB8|G0RIB8_HYPJQ,G0RIB8,197,OTHER,0.0,1.0,
tr|G0RIB9|G0RIB9_HYPJQ,G0RIB9,782,OTHER,0.0,1.0,
tr|G0RIC3|G0RIC3_HYPJQ,G0RIC3,203,OTHER,0.0,0.999982,
tr|G0RIC5|G0RIC5_HYPJQ,G0RIC5,815,OTHER,0.0,1.0,
tr|G0RIC6|G0RIC6_HYPJQ,G0RIC6,962,SP,0.99977,0.000223,CS pos: 22-23. Pr: 0.9729
tr|G0RIC7|G0RIC7_HYPJQ,G0RIC7,460,OTHER,0.0,1.0,
tr|G0RIC8|G0RIC8_HYPJQ,G0RIC8,522,OTHER,0.0,0.999993,
tr|G0RID0|G0RID0_HYPJQ,G0RID0,293,OTHER,0.0,0.999999,
tr|G0RID2|G0RID2_HYPJQ,G0RID2,353,OTHER,0.0,1.0,
tr|G0RID3|G0RID3_HYPJQ,G0RID3,303,OTHER,0.004551,0.995475,
tr|G0RID4|G0RID4_HYPJQ,G0RID4,792,OTHER,0.0,0.999988,
tr|G0RID5|G0RID5_HYPJQ,G0RID5,272,OTHER,0.329725,0.67027,
tr|G0RID7|G0RID7_HYPJQ,G0RID7,347,OTHER,0.0,0.999997,
tr|G0RID8|G0RID8_HYPJQ,G0RID8,428,OTHER,0.0,1.0,
tr|G0RIE0|G0RIE0_HYPJQ,G0RIE0,146,OTHER,0.0,0.999998,
tr|G0RIE1|G0RIE1_HYPJQ,G0RIE1,604,OTHER,0.0,1.0,
tr|G0RIE2|G0RIE2_HYPJQ,G0RIE2,420,OTHER,0.0,1.0,
tr|G0RIE4|G0RIE4_HYPJQ,G0RIE4,411,OTHER,0.0,1.0,
tr|G0RIE5|G0RIE5_HYPJQ,G0RIE5,312,OTHER,0.0,1.0,
tr|G0RIE6|G0RIE6_HYPJQ,G0RIE6,465,SP,0.999444,0.000548,CS pos: 16-17. Pr: 0.9769
tr|G0RIE7|G0RIE7_HYPJQ,G0RIE7,395,OTHER,0.0,1.0,
tr|G0RIE8|G0RIE8_HYPJQ,G0RIE8,262,OTHER,0.0,1.0,
tr|G0RIF1|G0RIF1_HYPJQ,G0RIF1,663,OTHER,0.0,1.0,
tr|G0RIF3|G0RIF3_HYPJQ,G0RIF3,636,OTHER,0.0,1.0,
tr|G0RIF4|G0RIF4_HYPJQ,G0RIF4,282,OTHER,0.0,1.0,
tr|G0RIF6|G0RIF6_HYPJQ,G0RIF6,521,OTHER,0.0,0.99998,
tr|G0RIF7|G0RIF7_HYPJQ,G0RIF7,547,OTHER,0.0,0.999966,
tr|G0RIF8|G0RIF8_HYPJQ,G0RIF8,402,OTHER,0.0,1.0,
tr|G0RIF9|G0RIF9_HYPJQ,G0RIF9,717,OTHER,0.0,1.0,
tr|G0RIG0|G0RIG0_HYPJQ,G0RIG0,488,OTHER,0.0,0.999942,
tr|G0RIG1|G0RIG1_HYPJQ,G0RIG1,128,OTHER,0.0,1.0,
tr|G0RIG2|G0RIG2_HYPJQ,G0RIG2,331,OTHER,0.0,1.0,
tr|G0RIG3|G0RIG3_HYPJQ,G0RIG3,484,OTHER,0.0,1.0,
tr|G0RIG4|G0RIG4_HYPJQ,G0RIG4,485,OTHER,0.0,0.999987,
tr|G0RIG6|G0RIG6_HYPJQ,G0RIG6,346,OTHER,0.0,1.0,
tr|G0RIG7|G0RIG7_HYPJQ,G0RIG7,319,OTHER,0.0,0.99999,
tr|G0RIG8|G0RIG8_HYPJQ,G0RIG8,164,OTHER,0.0,1.0,
tr|G0RIG9|G0RIG9_HYPJQ,G0RIG9,114,OTHER,0.0,1.0,
tr|G0RIH0|G0RIH0_HYPJQ,G0RIH0,103,OTHER,0.0,1.0,
tr|G0RIH2|G0RIH2_HYPJQ,G0RIH2,112,OTHER,0.0,1.0,
tr|G0RIH3|G0RIH3_HYPJQ,G0RIH3,107,OTHER,0.0,1.0,
tr|G0RIH4|G0RIH4_HYPJQ,G0RIH4,501,OTHER,0.0,0.999975,
tr|G0RIH5|G0RIH5_HYPJQ,G0RIH5,709,OTHER,0.0,1.0,
tr|G0RIH6|G0RIH6_HYPJQ,G0RIH6,266,OTHER,0.0,1.0,
tr|G0RIH8|G0RIH8_HYPJQ,G0RIH8,240,OTHER,0.0,1.0,
tr|G0RII0|G0RII0_HYPJQ,G0RII0,357,OTHER,0.0,1.0,
tr|G0RII1|G0RII1_HYPJQ,G0RII1,826,OTHER,0.0,1.0,
tr|G0RII2|G0RII2_HYPJQ,G0RII2,450,OTHER,0.0,1.0,
tr|G0RII4|G0RII4_HYPJQ,G0RII4,876,OTHER,0.0,1.0,
tr|G0RII6|G0RII6_HYPJQ,G0RII6,250,OTHER,0.0,1.0,
tr|G0RII7|G0RII7_HYPJQ,G0RII7,424,OTHER,0.0,0.99999,
tr|G0RII8|G0RII8_HYPJQ,G0RII8,389,OTHER,0.0,1.0,
tr|G0RII9|G0RII9_HYPJQ,G0RII9,571,SP,0.999854,0.000165,CS pos: 27-28. Pr: 0.4178
tr|G0RIJ0|G0RIJ0_HYPJQ,G0RIJ0,292,OTHER,0.0,1.0,
tr|G0RIJ1|G0RIJ1_HYPJQ,G0RIJ1,554,OTHER,0.0,0.999961,
tr|G0RIJ2|G0RIJ2_HYPJQ,G0RIJ2,370,OTHER,0.0,1.0,
tr|G0RIJ3|G0RIJ3_HYPJQ,G0RIJ3,512,OTHER,4.6e-05,1.0,
tr|G0RIJ4|G0RIJ4_HYPJQ,G0RIJ4,722,OTHER,0.0,1.0,
tr|G0RIJ5|G0RIJ5_HYPJQ,G0RIJ5,218,OTHER,0.0,0.999975,
tr|G0RIJ6|G0RIJ6_HYPJQ,G0RIJ6,577,OTHER,0.0,0.999976,
tr|G0RIJ9|G0RIJ9_HYPJQ,G0RIJ9,541,SP,0.999785,0.000214,CS pos: 21-22. Pr: 0.9834
tr|G0RIK0|G0RIK0_HYPJQ,G0RIK0,423,OTHER,1e-06,1.0,
tr|G0RIK5|G0RIK5_HYPJQ,G0RIK5,499,OTHER,0.0,0.999965,
tr|G0RIK7|G0RIK7_HYPJQ,G0RIK7,492,OTHER,0.0,1.0,
tr|G0RIK8|G0RIK8_HYPJQ,G0RIK8,323,OTHER,0.0,1.0,
tr|G0RIL0|G0RIL0_HYPJQ,G0RIL0,151,SP,0.999835,0.000159,CS pos: 20-21. Pr: 0.9807
tr|G0RIL2|G0RIL2_HYPJQ,G0RIL2,338,OTHER,0.0,1.0,
tr|G0RIL3|G0RIL3_HYPJQ,G0RIL3,308,OTHER,0.0,1.0,
tr|G0RIL5|G0RIL5_HYPJQ,G0RIL5,258,OTHER,0.0,1.0,
tr|G0RIL6|G0RIL6_HYPJQ,G0RIL6,421,OTHER,0.0,1.0,
tr|G0RIL7|G0RIL7_HYPJQ,G0RIL7,437,OTHER,0.0,1.0,
tr|G0RIL8|G0RIL8_HYPJQ,G0RIL8,99,OTHER,0.0,1.0,
tr|G0RIM0|G0RIM0_HYPJQ,G0RIM0,165,OTHER,0.0,1.0,
tr|G0RIM1|G0RIM1_HYPJQ,G0RIM1,309,OTHER,0.0,1.0,
tr|G0RIM2|G0RIM2_HYPJQ,G0RIM2,894,OTHER,0.0,1.0,
tr|G0RIM3|G0RIM3_HYPJQ,G0RIM3,163,OTHER,0.0,1.0,
tr|G0RIM5|G0RIM5_HYPJQ,G0RIM5,775,OTHER,0.0,1.0,
tr|G0RIM6|G0RIM6_HYPJQ,G0RIM6,225,OTHER,0.0,1.0,
tr|G0RIM7|G0RIM7_HYPJQ,G0RIM7,1037,OTHER,0.0,1.0,
tr|G0RIM8|G0RIM8_HYPJQ,G0RIM8,1435,OTHER,0.0,1.0,
tr|G0RIM9|G0RIM9_HYPJQ,G0RIM9,508,OTHER,0.0,0.99998,
tr|G0RIN0|G0RIN0_HYPJQ,G0RIN0,267,OTHER,0.0,1.0,
tr|G0RIN1|G0RIN1_HYPJQ,G0RIN1,837,OTHER,0.0,1.0,
tr|G0RIN2|G0RIN2_HYPJQ,G0RIN2,564,OTHER,0.0,1.0,
tr|G0RIN4|G0RIN4_HYPJQ,G0RIN4,167,OTHER,0.0,1.0,
tr|G0RIN5|G0RIN5_HYPJQ,G0RIN5,478,OTHER,0.0,1.0,
tr|G0RIN6|G0RIN6_HYPJQ,G0RIN6,461,OTHER,0.0,1.0,
tr|G0RIN7|G0RIN7_HYPJQ,G0RIN7,458,OTHER,0.0,0.999988,
tr|G0RIN8|G0RIN8_HYPJQ,G0RIN8,450,OTHER,0.0,1.0,
tr|G0RIN9|G0RIN9_HYPJQ,G0RIN9,375,OTHER,0.0,1.0,
tr|G0RIP0|G0RIP0_HYPJQ,G0RIP0,69,OTHER,0.0,1.0,
tr|G0RIP1|G0RIP1_HYPJQ,G0RIP1,284,OTHER,0.0,1.0,
tr|G0RIP2|G0RIP2_HYPJQ,G0RIP2,468,OTHER,0.0,1.0,
tr|G0RIP3|G0RIP3_HYPJQ,G0RIP3,659,OTHER,0.0,1.0,
tr|G0RIP6|G0RIP6_HYPJQ,G0RIP6,551,OTHER,0.0,1.0,
tr|G0RIP8|G0RIP8_HYPJQ,G0RIP8,282,OTHER,0.0,1.0,
tr|G0RIP9|G0RIP9_HYPJQ,G0RIP9,567,OTHER,0.0,1.0,
tr|G0RIQ1|G0RIQ1_HYPJQ,G0RIQ1,697,OTHER,0.0,1.0,
tr|G0RIQ2|G0RIQ2_HYPJQ,G0RIQ2,569,OTHER,0.0,1.0,
tr|G0RIQ3|G0RIQ3_HYPJQ,G0RIQ3,282,OTHER,0.0,0.999995,
tr|G0RIQ4|G0RIQ4_HYPJQ,G0RIQ4,488,OTHER,0.0,1.0,
tr|G0RIQ5|G0RIQ5_HYPJQ,G0RIQ5,295,OTHER,0.0,1.0,
tr|G0RIQ6|G0RIQ6_HYPJQ,G0RIQ6,317,OTHER,0.000134,0.999845,
