protein_id,length
tr|G0RF21|G0RF21_HYPJQ,84
tr|G0RF22|G0RF22_HYPJQ,337
tr|G0RF23|G0RF23_HYPJQ,329
tr|G0RF24|G0RF24_HYPJQ,284
tr|G0RF26|G0RF26_HYPJQ,794
tr|G0RF27|G0RF27_HYPJQ,123
tr|G0RF28|G0RF28_HYPJQ,84
tr|G0RF29|G0RF29_HYPJQ,538
tr|G0RF30|G0RF30_HYPJQ,206
tr|G0RF32|G0RF32_HYPJQ,449
tr|G0RF33|G0RF33_HYPJQ,255
tr|G0RF34|G0RF34_HYPJQ,465
tr|G0RF36|G0RF36_HYPJQ,274
tr|G0RF37|G0RF37_HYPJQ,289
tr|G0RF43|G0RF43_HYPJQ,309
tr|G0RF44|G0RF44_HYPJQ,152
tr|G0RF45|G0RF45_HYPJQ,680
tr|G0RF46|G0RF46_HYPJQ,105
tr|G0RF47|G0RF47_HYPJQ,291
tr|G0RF48|G0RF48_HYPJQ,189
tr|G0RF54|G0RF54_HYPJQ,544
tr|G0RF57|G0RF57_HYPJQ,331
tr|G0RF59|G0RF59_HYPJQ,414
tr|G0RF60|G0RF60_HYPJQ,482
tr|G0RF61|G0RF61_HYPJQ,446
tr|G0RF63|G0RF63_HYPJQ,724
tr|G0RF64|G0RF64_HYPJQ,480
tr|G0RF67|G0RF67_HYPJQ,501
tr|G0RF71|G0RF71_HYPJQ,264
tr|G0RF73|G0RF73_HYPJQ,158
tr|G0RF76|G0RF76_HYPJQ,483
tr|G0RF77|G0RF77_HYPJQ,328
tr|G0RF78|G0RF78_HYPJQ,524
tr|G0RF79|G0RF79_HYPJQ,546
tr|G0RF80|G0RF80_HYPJQ,697
tr|G0RF81|G0RF81_HYPJQ,479
tr|G0RF82|G0RF82_HYPJQ,153
tr|G0RF83|G0RF83_HYPJQ,408
tr|G0RF85|G0RF85_HYPJQ,113
tr|G0RF86|G0RF86_HYPJQ,721
tr|G0RF87|G0RF87_HYPJQ,444
tr|G0RF90|G0RF90_HYPJQ,654
tr|G0RF91|G0RF91_HYPJQ,682
tr|G0RF92|G0RF92_HYPJQ,917
tr|G0RF93|G0RF93_HYPJQ,1067
tr|G0RF94|G0RF94_HYPJQ,244
tr|G0RF95|G0RF95_HYPJQ,601
tr|G0RF97|G0RF97_HYPJQ,917
tr|G0RF98|G0RF98_HYPJQ,775
tr|G0RFA2|G0RFA2_HYPJQ,67
tr|G0RFA3|G0RFA3_HYPJQ,348
tr|G0RFA4|G0RFA4_HYPJQ,1626
tr|G0RFA5|G0RFA5_HYPJQ,493
tr|G0RFA7|G0RFA7_HYPJQ,309
tr|G0RFA8|G0RFA8_HYPJQ,318
tr|G0RFB1|G0RFB1_HYPJQ,398
tr|G0RFB2|G0RFB2_HYPJQ,446
tr|G0RFB3|G0RFB3_HYPJQ,270
tr|G0RFB4|G0RFB4_HYPJQ,331
tr|G0RFB5|G0RFB5_HYPJQ,1590
tr|G0RFB6|G0RFB6_HYPJQ,364
tr|G0RFB8|G0RFB8_HYPJQ,410
tr|G0RFB9|G0RFB9_HYPJQ,151
tr|G0RFC0|G0RFC0_HYPJQ,538
tr|G0RFC1|G0RFC1_HYPJQ,473
tr|G0RFC2|G0RFC2_HYPJQ,1026
tr|G0RFC3|G0RFC3_HYPJQ,557
tr|G0RFC4|G0RFC4_HYPJQ,579
tr|G0RFC5|G0RFC5_HYPJQ,320
tr|G0RFC6|G0RFC6_HYPJQ,656
tr|G0RFC8|G0RFC8_HYPJQ,160
tr|G0RFD0|G0RFD0_HYPJQ,305
tr|G0RFD1|G0RFD1_HYPJQ,323
tr|G0RFD2|G0RFD2_HYPJQ,372
tr|G0RFD3|G0RFD3_HYPJQ,164
tr|G0RFD4|G0RFD4_HYPJQ,227
tr|G0RFD6|G0RFD6_HYPJQ,707
tr|G0RFD7|G0RFD7_HYPJQ,209
tr|G0RFD8|G0RFD8_HYPJQ,392
tr|G0RFD9|G0RFD9_HYPJQ,279
tr|G0RFE3|G0RFE3_HYPJQ,527
tr|G0RFE7|G0RFE7_HYPJQ,341
tr|G0RFE8|G0RFE8_HYPJQ,396
tr|G0RFF3|G0RFF3_HYPJQ,156
tr|G0RFF4|G0RFF4_HYPJQ,231
tr|G0RFF6|G0RFF6_HYPJQ,402
tr|G0RFF8|G0RFF8_HYPJQ,793
tr|G0RFG2|G0RFG2_HYPJQ,1006
tr|G0RFG5|G0RFG5_HYPJQ,1704
tr|G0RFG6|G0RFG6_HYPJQ,907
tr|G0RFG7|G0RFG7_HYPJQ,886
tr|G0RFG8|G0RFG8_HYPJQ,219
tr|G0RFH0|G0RFH0_HYPJQ,957
tr|G0RFH1|G0RFH1_HYPJQ,288
tr|G0RFH2|G0RFH2_HYPJQ,337
tr|G0RFH3|G0RFH3_HYPJQ,513
tr|G0RFH4|G0RFH4_HYPJQ,677
tr|G0RFH5|G0RFH5_HYPJQ,1383
tr|G0RFH7|G0RFH7_HYPJQ,674
tr|G0RFI0|G0RFI0_HYPJQ,456
tr|G0RFI3|G0RFI3_HYPJQ,1005
tr|G0RFI4|G0RFI4_HYPJQ,442
tr|G0RFI5|G0RFI5_HYPJQ,260
tr|G0RFI6|G0RFI6_HYPJQ,294
tr|G0RFI7|G0RFI7_HYPJQ,537
tr|G0RFI8|G0RFI8_HYPJQ,454
tr|G0RFI9|G0RFI9_HYPJQ,587
tr|G0RFJ1|G0RFJ1_HYPJQ,331
tr|G0RFJ2|G0RFJ2_HYPJQ,527
tr|G0RFJ4|G0RFJ4_HYPJQ,292
tr|G0RFJ5|G0RFJ5_HYPJQ,438
tr|G0RFJ6|G0RFJ6_HYPJQ,325
tr|G0RFJ7|G0RFJ7_HYPJQ,449
tr|G0RFJ9|G0RFJ9_HYPJQ,201
tr|G0RFK0|G0RFK0_HYPJQ,223
tr|G0RFK1|G0RFK1_HYPJQ,330
tr|G0RFK2|G0RFK2_HYPJQ,583
tr|G0RFK3|G0RFK3_HYPJQ,675
tr|G0RFK4|G0RFK4_HYPJQ,246
tr|G0RFK6|G0RFK6_HYPJQ,346
tr|G0RFK9|G0RFK9_HYPJQ,119
tr|G0RFL0|G0RFL0_HYPJQ,273
tr|G0RFL2|G0RFL2_HYPJQ,227
tr|G0RFL3|G0RFL3_HYPJQ,634
tr|G0RFL4|G0RFL4_HYPJQ,264
tr|G0RFL6|G0RFL6_HYPJQ,648
tr|G0RFL7|G0RFL7_HYPJQ,877
tr|G0RFL8|G0RFL8_HYPJQ,697
tr|G0RFL9|G0RFL9_HYPJQ,326
tr|G0RFM0|G0RFM0_HYPJQ,737
tr|G0RFM1|G0RFM1_HYPJQ,376
tr|G0RFM2|G0RFM2_HYPJQ,798
tr|G0RFM3|G0RFM3_HYPJQ,502
tr|G0RFM4|G0RFM4_HYPJQ,425
tr|G0RFM6|G0RFM6_HYPJQ,256
tr|G0RFM7|G0RFM7_HYPJQ,245
tr|G0RFM8|G0RFM8_HYPJQ,489
tr|G0RFM9|G0RFM9_HYPJQ,544
tr|G0RFN1|G0RFN1_HYPJQ,787
tr|G0RFN5|G0RFN5_HYPJQ,161
tr|G0RFN6|G0RFN6_HYPJQ,1098
tr|G0RFN7|G0RFN7_HYPJQ,387
tr|G0RFN8|G0RFN8_HYPJQ,490
tr|G0RFN9|G0RFN9_HYPJQ,253
tr|G0RFP1|G0RFP1_HYPJQ,173
tr|G0RFP2|G0RFP2_HYPJQ,154
tr|G0RFP3|G0RFP3_HYPJQ,872
tr|G0RFP5|G0RFP5_HYPJQ,190
tr|G0RFP6|G0RFP6_HYPJQ,556
tr|G0RFP7|G0RFP7_HYPJQ,349
tr|G0RFP8|G0RFP8_HYPJQ,184
tr|G0RFP9|G0RFP9_HYPJQ,698
tr|G0RFQ6|G0RFQ6_HYPJQ,205
tr|G0RFQ7|G0RFQ7_HYPJQ,158
tr|G0RFR0|G0RFR0_HYPJQ,192
tr|G0RFR1|G0RFR1_HYPJQ,1308
tr|G0RFR2|G0RFR2_HYPJQ,345
tr|G0RFR3|G0RFR3_HYPJQ,526
tr|G0RFR4|G0RFR4_HYPJQ,229
tr|G0RFR6|G0RFR6_HYPJQ,321
tr|G0RFR7|G0RFR7_HYPJQ,261
tr|G0RFR9|G0RFR9_HYPJQ,1151
tr|G0RFS0|G0RFS0_HYPJQ,518
tr|G0RFS1|G0RFS1_HYPJQ,547
tr|G0RFS2|G0RFS2_HYPJQ,598
tr|G0RFS3|G0RFS3_HYPJQ,150
tr|G0RFS4|G0RFS4_HYPJQ,367
tr|G0RFS5|G0RFS5_HYPJQ,410
tr|G0RFS6|G0RFS6_HYPJQ,368
tr|G0RFS8|G0RFS8_HYPJQ,373
tr|G0RFS9|G0RFS9_HYPJQ,261
tr|G0RFT0|G0RFT0_HYPJQ,324
tr|G0RFT1|G0RFT1_HYPJQ,649
tr|G0RFT2|G0RFT2_HYPJQ,433
tr|G0RFT4|G0RFT4_HYPJQ,296
tr|G0RFT5|G0RFT5_HYPJQ,256
tr|G0RFT6|G0RFT6_HYPJQ,177
tr|G0RFT7|G0RFT7_HYPJQ,438
tr|G0RFT8|G0RFT8_HYPJQ,221
tr|G0RFT9|G0RFT9_HYPJQ,457
tr|G0RFU1|G0RFU1_HYPJQ,137
tr|G0RFU2|G0RFU2_HYPJQ,419
tr|G0RFU3|G0RFU3_HYPJQ,211
tr|G0RFU4|G0RFU4_HYPJQ,366
tr|G0RFU5|G0RFU5_HYPJQ,592
tr|G0RFU7|G0RFU7_HYPJQ,534
tr|G0RFU8|G0RFU8_HYPJQ,177
tr|G0RFU9|G0RFU9_HYPJQ,597
tr|G0RFV0|G0RFV0_HYPJQ,171
tr|G0RFV1|G0RFV1_HYPJQ,320
tr|G0RFV2|G0RFV2_HYPJQ,552
tr|G0RFV3|G0RFV3_HYPJQ,417
tr|G0RFV5|G0RFV5_HYPJQ,611
tr|G0RFV6|G0RFV6_HYPJQ,318
tr|G0RFV7|G0RFV7_HYPJQ,560
tr|G0RFV8|G0RFV8_HYPJQ,444
tr|G0RFV9|G0RFV9_HYPJQ,465
tr|G0RFW0|G0RFW0_HYPJQ,1052
tr|G0RFW2|G0RFW2_HYPJQ,499
tr|G0RFW3|G0RFW3_HYPJQ,399
tr|G0RFW4|G0RFW4_HYPJQ,270
tr|G0RFW5|G0RFW5_HYPJQ,536
tr|G0RFW6|G0RFW6_HYPJQ,319
tr|G0RFW7|G0RFW7_HYPJQ,344
tr|G0RFW8|G0RFW8_HYPJQ,291
tr|G0RFW9|G0RFW9_HYPJQ,466
tr|G0RFX0|G0RFX0_HYPJQ,572
tr|G0RFX1|G0RFX1_HYPJQ,77
tr|G0RFX2|G0RFX2_HYPJQ,156
tr|G0RFX3|G0RFX3_HYPJQ,310
tr|G0RFX4|G0RFX4_HYPJQ,884
tr|G0RFX6|G0RFX6_HYPJQ,311
tr|G0RFX7|G0RFX7_HYPJQ,461
tr|G0RFX9|G0RFX9_HYPJQ,259
tr|G0RFY0|G0RFY0_HYPJQ,378
tr|G0RFY3|G0RFY3_HYPJQ,2565
tr|G0RFY4|G0RFY4_HYPJQ,699
tr|G0RFY5|G0RFY5_HYPJQ,309
tr|G0RFY6|G0RFY6_HYPJQ,747
tr|G0RFZ0|G0RFZ0_HYPJQ,540
tr|G0RFZ1|G0RFZ1_HYPJQ,437
tr|G0RFZ2|G0RFZ2_HYPJQ,84
tr|G0RFZ3|G0RFZ3_HYPJQ,309
tr|G0RFZ4|G0RFZ4_HYPJQ,836
tr|G0RFZ6|G0RFZ6_HYPJQ,454
tr|G0RFZ8|G0RFZ8_HYPJQ,345
tr|G0RFZ9|G0RFZ9_HYPJQ,289
tr|G0RG01|G0RG01_HYPJQ,373
tr|G0RG02|G0RG02_HYPJQ,477
tr|G0RG03|G0RG03_HYPJQ,280
tr|G0RG04|G0RG04_HYPJQ,241
tr|G0RG07|G0RG07_HYPJQ,371
tr|G0RG08|G0RG08_HYPJQ,290
tr|G0RG10|G0RG10_HYPJQ,677
tr|G0RG11|G0RG11_HYPJQ,69
tr|G0RG13|G0RG13_HYPJQ,168
tr|G0RG14|G0RG14_HYPJQ,331
tr|G0RG15|G0RG15_HYPJQ,146
tr|G0RG16|G0RG16_HYPJQ,936
tr|G0RG17|G0RG17_HYPJQ,431
tr|G0RG18|G0RG18_HYPJQ,376
tr|G0RG19|G0RG19_HYPJQ,314
tr|G0RG20|G0RG20_HYPJQ,327
tr|G0RG21|G0RG21_HYPJQ,413
tr|G0RG22|G0RG22_HYPJQ,271
tr|G0RG25|G0RG25_HYPJQ,154
tr|G0RG26|G0RG26_HYPJQ,500
tr|G0RG27|G0RG27_HYPJQ,273
tr|G0RG28|G0RG28_HYPJQ,423
tr|G0RG29|G0RG29_HYPJQ,622
tr|G0RG30|G0RG30_HYPJQ,556
tr|G0RG31|G0RG31_HYPJQ,481
tr|G0RG32|G0RG32_HYPJQ,532
tr|G0RG33|G0RG33_HYPJQ,675
tr|G0RG34|G0RG34_HYPJQ,452
tr|G0RG38|G0RG38_HYPJQ,105
tr|G0RG40|G0RG40_HYPJQ,314
tr|G0RG41|G0RG41_HYPJQ,474
tr|G0RG42|G0RG42_HYPJQ,419
tr|G0RG43|G0RG43_HYPJQ,438
tr|G0RG44|G0RG44_HYPJQ,413
tr|G0RG45|G0RG45_HYPJQ,528
tr|G0RG46|G0RG46_HYPJQ,453
tr|G0RG47|G0RG47_HYPJQ,330
tr|G0RG48|G0RG48_HYPJQ,702
tr|G0RG49|G0RG49_HYPJQ,129
tr|G0RG50|G0RG50_HYPJQ,256
tr|G0RG51|G0RG51_HYPJQ,478
tr|G0RG52|G0RG52_HYPJQ,459
tr|G0RG53|G0RG53_HYPJQ,228
tr|G0RG54|G0RG54_HYPJQ,836
tr|G0RG55|G0RG55_HYPJQ,345
tr|G0RG56|G0RG56_HYPJQ,553
tr|G0RG57|G0RG57_HYPJQ,321
tr|G0RG58|G0RG58_HYPJQ,810
tr|G0RG59|G0RG59_HYPJQ,547
tr|G0RG62|G0RG62_HYPJQ,148
tr|G0RG63|G0RG63_HYPJQ,354
tr|G0RG64|G0RG64_HYPJQ,499
tr|G0RG65|G0RG65_HYPJQ,753
tr|G0RG66|G0RG66_HYPJQ,397
tr|G0RG67|G0RG67_HYPJQ,460
tr|G0RG68|G0RG68_HYPJQ,452
tr|G0RG69|G0RG69_HYPJQ,249
tr|G0RG70|G0RG70_HYPJQ,195
tr|G0RG73|G0RG73_HYPJQ,739
tr|G0RG74|G0RG74_HYPJQ,664
tr|G0RG76|G0RG76_HYPJQ,777
tr|G0RG77|G0RG77_HYPJQ,280
tr|G0RG78|G0RG78_HYPJQ,401
tr|G0RG79|G0RG79_HYPJQ,997
tr|G0RG80|G0RG80_HYPJQ,328
tr|G0RG82|G0RG82_HYPJQ,287
tr|G0RG83|G0RG83_HYPJQ,313
tr|G0RG84|G0RG84_HYPJQ,329
tr|G0RG85|G0RG85_HYPJQ,363
tr|G0RG88|G0RG88_HYPJQ,369
tr|G0RG92|G0RG92_HYPJQ,203
tr|G0RG93|G0RG93_HYPJQ,785
tr|G0RG94|G0RG94_HYPJQ,874
tr|G0RG95|G0RG95_HYPJQ,422
tr|G0RG98|G0RG98_HYPJQ,616
tr|G0RG99|G0RG99_HYPJQ,191
tr|G0RGA0|G0RGA0_HYPJQ,785
tr|G0RGA1|G0RGA1_HYPJQ,253
tr|G0RGA4|G0RGA4_HYPJQ,363
tr|G0RGA7|G0RGA7_HYPJQ,166
tr|G0RGA8|G0RGA8_HYPJQ,97
tr|G0RGA9|G0RGA9_HYPJQ,654
tr|G0RGB1|G0RGB1_HYPJQ,398
tr|G0RGB4|G0RGB4_HYPJQ,265
tr|G0RGB5|G0RGB5_HYPJQ,254
tr|G0RGB6|G0RGB6_HYPJQ,498
tr|G0RGB7|G0RGB7_HYPJQ,273
tr|G0RGB9|G0RGB9_HYPJQ,514
tr|G0RGC2|G0RGC2_HYPJQ,373
tr|G0RGC4|G0RGC4_HYPJQ,614
tr|G0RGC5|G0RGC5_HYPJQ,660
tr|G0RGC7|G0RGC7_HYPJQ,234
tr|G0RGC8|G0RGC8_HYPJQ,1168
tr|G0RGD0|G0RGD0_HYPJQ,364
tr|G0RGD1|G0RGD1_HYPJQ,612
tr|G0RGD2|G0RGD2_HYPJQ,504
tr|G0RGD3|G0RGD3_HYPJQ,510
tr|G0RGD4|G0RGD4_HYPJQ,360
tr|G0RGD5|G0RGD5_HYPJQ,374
tr|G0RGD6|G0RGD6_HYPJQ,451
tr|G0RGD7|G0RGD7_HYPJQ,576
tr|G0RGD8|G0RGD8_HYPJQ,816
tr|G0RGD9|G0RGD9_HYPJQ,774
tr|G0RGE2|G0RGE2_HYPJQ,494
tr|G0RGE3|G0RGE3_HYPJQ,114
tr|G0RGE4|G0RGE4_HYPJQ,669
tr|G0RGE5|G0RGE5_HYPJQ,826
tr|G0RGE6|G0RGE6_HYPJQ,479
tr|G0RGE7|G0RGE7_HYPJQ,555
tr|G0RGE8|G0RGE8_HYPJQ,544
tr|G0RGE9|G0RGE9_HYPJQ,263
tr|G0RGF0|G0RGF0_HYPJQ,257
tr|G0RGF1|G0RGF1_HYPJQ,746
tr|G0RGF2|G0RGF2_HYPJQ,516
tr|G0RGF3|G0RGF3_HYPJQ,330
tr|G0RGF4|G0RGF4_HYPJQ,204
tr|G0RGF5|G0RGF5_HYPJQ,257
tr|G0RGF8|G0RGF8_HYPJQ,452
tr|G0RGF9|G0RGF9_HYPJQ,144
tr|G0RGG3|G0RGG3_HYPJQ,349
tr|G0RGG4|G0RGG4_HYPJQ,329
tr|G0RGG5|G0RGG5_HYPJQ,594
tr|G0RGG6|G0RGG6_HYPJQ,510
tr|G0RGG7|G0RGG7_HYPJQ,375
tr|G0RGG8|G0RGG8_HYPJQ,362
tr|G0RGG9|G0RGG9_HYPJQ,487
tr|G0RGH1|G0RGH1_HYPJQ,460
tr|G0RGH2|G0RGH2_HYPJQ,323
tr|G0RGH3|G0RGH3_HYPJQ,653
tr|G0RGH5|G0RGH5_HYPJQ,849
tr|G0RGH6|G0RGH6_HYPJQ,326
tr|G0RGH7|G0RGH7_HYPJQ,509
tr|G0RGH8|G0RGH8_HYPJQ,608
tr|G0RGH9|G0RGH9_HYPJQ,821
tr|G0RGI0|G0RGI0_HYPJQ,260
tr|G0RGI2|G0RGI2_HYPJQ,292
tr|G0RGI3|G0RGI3_HYPJQ,771
tr|G0RGI4|G0RGI4_HYPJQ,338
tr|G0RGI6|G0RGI6_HYPJQ,114
tr|G0RGI7|G0RGI7_HYPJQ,206
tr|G0RGI8|G0RGI8_HYPJQ,520
tr|G0RGI9|G0RGI9_HYPJQ,759
tr|G0RGJ1|G0RGJ1_HYPJQ,256
tr|G0RGJ2|G0RGJ2_HYPJQ,389
tr|G0RGJ8|G0RGJ8_HYPJQ,160
tr|G0RGK3|G0RGK3_HYPJQ,1087
tr|G0RGK5|G0RGK5_HYPJQ,430
tr|G0RGK6|G0RGK6_HYPJQ,554
tr|G0RGK7|G0RGK7_HYPJQ,108
tr|G0RGL0|G0RGL0_HYPJQ,174
tr|G0RGL1|G0RGL1_HYPJQ,397
tr|G0RGL3|G0RGL3_HYPJQ,295
tr|G0RGL4|G0RGL4_HYPJQ,636
tr|G0RGL8|G0RGL8_HYPJQ,977
tr|G0RGM0|G0RGM0_HYPJQ,906
tr|G0RGM1|G0RGM1_HYPJQ,499
tr|G0RGM2|G0RGM2_HYPJQ,305
tr|G0RGM3|G0RGM3_HYPJQ,176
tr|G0RGM4|G0RGM4_HYPJQ,262
tr|G0RGM5|G0RGM5_HYPJQ,402
tr|G0RGM6|G0RGM6_HYPJQ,557
tr|G0RGN0|G0RGN0_HYPJQ,316
tr|G0RGN1|G0RGN1_HYPJQ,96
tr|G0RGN2|G0RGN2_HYPJQ,345
tr|G0RGN4|G0RGN4_HYPJQ,449
tr|G0RGN5|G0RGN5_HYPJQ,288
tr|G0RGN8|G0RGN8_HYPJQ,583
tr|G0RGN9|G0RGN9_HYPJQ,777
tr|G0RGP0|G0RGP0_HYPJQ,462
tr|G0RGP2|G0RGP2_HYPJQ,88
tr|G0RGP3|G0RGP3_HYPJQ,75
tr|G0RGP6|G0RGP6_HYPJQ,170
tr|G0RGP8|G0RGP8_HYPJQ,129
tr|G0RGQ0|G0RGQ0_HYPJQ,362
tr|G0RGQ5|G0RGQ5_HYPJQ,1057
tr|G0RGQ6|G0RGQ6_HYPJQ,856
tr|G0RGQ9|G0RGQ9_HYPJQ,424
tr|G0RGR0|G0RGR0_HYPJQ,450
tr|G0RGR2|G0RGR2_HYPJQ,660
tr|G0RGR4|G0RGR4_HYPJQ,279
tr|G0RGR5|G0RGR5_HYPJQ,211
tr|G0RGR6|G0RGR6_HYPJQ,334
tr|G0RGR7|G0RGR7_HYPJQ,539
tr|G0RGR8|G0RGR8_HYPJQ,407
tr|G0RGR9|G0RGR9_HYPJQ,356
tr|G0RGS0|G0RGS0_HYPJQ,584
tr|G0RGS4|G0RGS4_HYPJQ,96
tr|G0RGS6|G0RGS6_HYPJQ,1821
tr|G0RGS7|G0RGS7_HYPJQ,507
tr|G0RGS8|G0RGS8_HYPJQ,111
tr|G0RGT1|G0RGT1_HYPJQ,147
tr|G0RGT2|G0RGT2_HYPJQ,462
tr|G0RGT3|G0RGT3_HYPJQ,167
tr|G0RGT4|G0RGT4_HYPJQ,708
tr|G0RGT6|G0RGT6_HYPJQ,164
tr|G0RGT7|G0RGT7_HYPJQ,382
tr|G0RGT8|G0RGT8_HYPJQ,1223
tr|G0RGT9|G0RGT9_HYPJQ,84
tr|G0RGU0|G0RGU0_HYPJQ,129
tr|G0RGU1|G0RGU1_HYPJQ,447
tr|G0RGU2|G0RGU2_HYPJQ,431
tr|G0RGU3|G0RGU3_HYPJQ,325
tr|G0RGU6|G0RGU6_HYPJQ,139
tr|G0RGU7|G0RGU7_HYPJQ,273
tr|G0RGU8|G0RGU8_HYPJQ,573
tr|G0RGV0|G0RGV0_HYPJQ,916
tr|G0RGV2|G0RGV2_HYPJQ,285
tr|G0RGV3|G0RGV3_HYPJQ,159
tr|G0RGV5|G0RGV5_HYPJQ,296
tr|G0RGV6|G0RGV6_HYPJQ,164
tr|G0RGV7|G0RGV7_HYPJQ,831
tr|G0RGV8|G0RGV8_HYPJQ,263
tr|G0RGV9|G0RGV9_HYPJQ,563
tr|G0RGW0|G0RGW0_HYPJQ,384
tr|G0RGW4|G0RGW4_HYPJQ,170
tr|G0RGW6|G0RGW6_HYPJQ,137
tr|G0RGW8|G0RGW8_HYPJQ,338
tr|G0RGW9|G0RGW9_HYPJQ,393
tr|G0RGX0|G0RGX0_HYPJQ,582
tr|G0RGX1|G0RGX1_HYPJQ,160
tr|G0RGX2|G0RGX2_HYPJQ,919
tr|G0RGX3|G0RGX3_HYPJQ,1303
tr|G0RGX4|G0RGX4_HYPJQ,642
tr|G0RGX5|G0RGX5_HYPJQ,457
tr|G0RGX7|G0RGX7_HYPJQ,319
tr|G0RGX9|G0RGX9_HYPJQ,146
tr|G0RGY1|G0RGY1_HYPJQ,537
tr|G0RGY6|G0RGY6_HYPJQ,185
tr|G0RGY7|G0RGY7_HYPJQ,197
tr|G0RGY8|G0RGY8_HYPJQ,422
tr|G0RGY9|G0RGY9_HYPJQ,406
tr|G0RGZ0|G0RGZ0_HYPJQ,993
tr|G0RGZ1|G0RGZ1_HYPJQ,579
tr|G0RGZ2|G0RGZ2_HYPJQ,243
tr|G0RGZ3|G0RGZ3_HYPJQ,703
tr|G0RGZ4|G0RGZ4_HYPJQ,610
tr|G0RGZ5|G0RGZ5_HYPJQ,687
tr|G0RGZ6|G0RGZ6_HYPJQ,589
tr|G0RGZ7|G0RGZ7_HYPJQ,328
tr|G0RGZ8|G0RGZ8_HYPJQ,563
tr|G0RGZ9|G0RGZ9_HYPJQ,273
tr|G0RH00|G0RH00_HYPJQ,382
tr|G0RH01|G0RH01_HYPJQ,716
tr|G0RH02|G0RH02_HYPJQ,356
tr|G0RH03|G0RH03_HYPJQ,147
tr|G0RH04|G0RH04_HYPJQ,671
tr|G0RH05|G0RH05_HYPJQ,236
tr|G0RH06|G0RH06_HYPJQ,111
tr|G0RH08|G0RH08_HYPJQ,440
tr|G0RH09|G0RH09_HYPJQ,569
tr|G0RH11|G0RH11_HYPJQ,535
tr|G0RH12|G0RH12_HYPJQ,550
tr|G0RH15|G0RH15_HYPJQ,640
tr|G0RH16|G0RH16_HYPJQ,179
tr|G0RH17|G0RH17_HYPJQ,372
tr|G0RH23|G0RH23_HYPJQ,817
tr|G0RH24|G0RH24_HYPJQ,499
tr|G0RH26|G0RH26_HYPJQ,314
tr|G0RH27|G0RH27_HYPJQ,423
tr|G0RH28|G0RH28_HYPJQ,408
tr|G0RH29|G0RH29_HYPJQ,611
tr|G0RH30|G0RH30_HYPJQ,211
tr|G0RH34|G0RH34_HYPJQ,389
tr|G0RH35|G0RH35_HYPJQ,1009
tr|G0RH37|G0RH37_HYPJQ,168
tr|G0RH38|G0RH38_HYPJQ,120
tr|G0RH39|G0RH39_HYPJQ,1214
tr|G0RH40|G0RH40_HYPJQ,349
tr|G0RH41|G0RH41_HYPJQ,571
tr|G0RH43|G0RH43_HYPJQ,104
tr|G0RH44|G0RH44_HYPJQ,1341
tr|G0RH45|G0RH45_HYPJQ,108
tr|G0RH48|G0RH48_HYPJQ,420
tr|G0RH49|G0RH49_HYPJQ,1655
tr|G0RH50|G0RH50_HYPJQ,442
tr|G0RH51|G0RH51_HYPJQ,356
tr|G0RH52|G0RH52_HYPJQ,316
tr|G0RH53|G0RH53_HYPJQ,623
tr|G0RH55|G0RH55_HYPJQ,596
tr|G0RH56|G0RH56_HYPJQ,153
tr|G0RH57|G0RH57_HYPJQ,248
tr|G0RH58|G0RH58_HYPJQ,271
tr|G0RH59|G0RH59_HYPJQ,473
tr|G0RH61|G0RH61_HYPJQ,98
tr|G0RH62|G0RH62_HYPJQ,729
tr|G0RH63|G0RH63_HYPJQ,531
tr|G0RH64|G0RH64_HYPJQ,65
tr|G0RH67|G0RH67_HYPJQ,197
tr|G0RH68|G0RH68_HYPJQ,363
tr|G0RH72|G0RH72_HYPJQ,273
tr|G0RH73|G0RH73_HYPJQ,668
tr|G0RH75|G0RH75_HYPJQ,315
tr|G0RH76|G0RH76_HYPJQ,446
tr|G0RH77|G0RH77_HYPJQ,120
tr|G0RH78|G0RH78_HYPJQ,856
tr|G0RH82|G0RH82_HYPJQ,309
tr|G0RH83|G0RH83_HYPJQ,401
tr|G0RH84|G0RH84_HYPJQ,342
tr|G0RH86|G0RH86_HYPJQ,341
tr|G0RH87|G0RH87_HYPJQ,443
tr|G0RH88|G0RH88_HYPJQ,167
tr|G0RH89|G0RH89_HYPJQ,276
tr|G0RH90|G0RH90_HYPJQ,195
tr|G0RH91|G0RH91_HYPJQ,596
tr|G0RH92|G0RH92_HYPJQ,472
tr|G0RH97|G0RH97_HYPJQ,293
tr|G0RH98|G0RH98_HYPJQ,598
tr|G0RH99|G0RH99_HYPJQ,409
tr|G0RHA0|G0RHA0_HYPJQ,2146
tr|G0RHA1|G0RHA1_HYPJQ,685
tr|G0RHA3|G0RHA3_HYPJQ,585
tr|G0RHA4|G0RHA4_HYPJQ,242
tr|G0RHA5|G0RHA5_HYPJQ,583
tr|G0RHA6|G0RHA6_HYPJQ,347
tr|G0RHA7|G0RHA7_HYPJQ,297
tr|G0RHA9|G0RHA9_HYPJQ,422
tr|G0RHB0|G0RHB0_HYPJQ,447
tr|G0RHB1|G0RHB1_HYPJQ,390
tr|G0RHB2|G0RHB2_HYPJQ,318
tr|G0RHB3|G0RHB3_HYPJQ,617
tr|G0RHB5|G0RHB5_HYPJQ,541
tr|G0RHB6|G0RHB6_HYPJQ,533
